Ref_ID,doi_raw,doi_norm,publication_year,grouped_fold,chronological_role,row_random_fold,row_random_DOI_seen_in_train
13217,10.1039/c8tc01345d,10.1039/c8tc01345d,2018,3,train_through_2018,4,True
13218,10.1039/c8tc01345d,10.1039/c8tc01345d,2018,3,train_through_2018,5,True
13219,10.1039/c8tc01345d,10.1039/c8tc01345d,2018,3,train_through_2018,3,True
13220,10.1039/c8tc01345d,10.1039/c8tc01345d,2018,3,train_through_2018,3,True
13221,10.1039/c8tc01345d,10.1039/c8tc01345d,2018,3,train_through_2018,2,True
13222,10.1039/c8tc01345d,10.1039/c8tc01345d,2018,3,train_through_2018,2,True
13223,10.1039/c8tc01345d,10.1039/c8tc01345d,2018,3,train_through_2018,1,True
13224,10.1002/smll.201802738,10.1002/smll.201802738,2018,1,train_through_2018,3,True
13225,10.1002/smll.201802738,10.1002/smll.201802738,2018,1,train_through_2018,5,True
13226,10.1002/smll.201802738,10.1002/smll.201802738,2018,1,train_through_2018,3,True
13227,10.1002/smll.201802738,10.1002/smll.201802738,2018,1,train_through_2018,1,True
13229,10.1002/smll.201802738,10.1002/smll.201802738,2018,1,train_through_2018,1,True
13230,10.1002/smll.201802738,10.1002/smll.201802738,2018,1,train_through_2018,4,True
13231,10.1002/smll.201802738,10.1002/smll.201802738,2018,1,train_through_2018,3,True
13232,10.1002/smll.201802738,10.1002/smll.201802738,2018,1,train_through_2018,4,True
13233,10.1002/smll.201802738,10.1002/smll.201802738,2018,1,train_through_2018,1,True
13234,10.1002/smll.201802738,10.1002/smll.201802738,2018,1,train_through_2018,5,True
13235,10.1002/smll.201802738,10.1002/smll.201802738,2018,1,train_through_2018,5,True
13236,10.1002/smll.201802738,10.1002/smll.201802738,2018,1,train_through_2018,4,True
13237,10.1002/smll.201802738,10.1002/smll.201802738,2018,1,train_through_2018,3,True
13239,10.1002/adfm.201806506,10.1002/adfm.201806506,2018,5,train_through_2018,1,True
13242,10.1002/adfm.201806506,10.1002/adfm.201806506,2018,5,train_through_2018,5,True
13243,10.1002/adfm.201806506,10.1002/adfm.201806506,2018,5,train_through_2018,5,True
13244,10.1021/acsami.5b09572,10.1021/acsami.5b09572,2015,5,train_through_2018,2,True
13246,10.1021/acsami.5b09572,10.1021/acsami.5b09572,2015,5,train_through_2018,4,True
13253,10.1039/c6ce00842a,10.1039/c6ce00842a,2016,1,train_through_2018,3,True
13255,10.1039/c6ce00842a,10.1039/c6ce00842a,2016,1,train_through_2018,3,True
13257,10.1039/c6ce00842a,10.1039/c6ce00842a,2016,1,train_through_2018,2,True
13261,10.1039/c6ce00842a,10.1039/c6ce00842a,2016,1,train_through_2018,1,True
13263,10.1016/j.solener.2017.03.005,10.1016/j.solener.2017.03.005,2017,2,train_through_2018,4,True
13265,10.1016/j.solener.2017.03.005,10.1016/j.solener.2017.03.005,2017,2,train_through_2018,1,True
13267,10.1016/j.solener.2017.03.005,10.1016/j.solener.2017.03.005,2017,2,train_through_2018,4,True
13269,10.1016/j.ssc.2017.12.022,10.1016/j.ssc.2017.12.022,2017,3,train_through_2018,3,True
13270,10.1016/j.ssc.2017.12.022,10.1016/j.ssc.2017.12.022,2017,3,train_through_2018,3,True
13271,10.1016/j.ssc.2017.12.022,10.1016/j.ssc.2017.12.022,2017,3,train_through_2018,4,True
13273,10.1016/j.ssc.2017.12.022,10.1016/j.ssc.2017.12.022,2017,3,train_through_2018,3,True
13274,10.1016/j.ssc.2017.12.022,10.1016/j.ssc.2017.12.022,2017,3,train_through_2018,5,True
13275,10.1016/j.ssc.2017.12.022,10.1016/j.ssc.2017.12.022,2017,3,train_through_2018,2,True
13276,10.1016/j.ssc.2017.12.022,10.1016/j.ssc.2017.12.022,2017,3,train_through_2018,4,True
13282,10.1002/admi.201500420,10.1002/admi.201500420,2015,1,train_through_2018,1,False
13283,10.1039/c6ra15512j,10.1039/c6ra15512j,2016,2,train_through_2018,3,False
13284,10.1039/c6ra15512j,10.1039/c6ra15512j,2016,2,train_through_2018,3,False
13285,10.1039/c6ra15512j,10.1039/c6ra15512j,2016,2,train_through_2018,3,False
13287,10.1063/1.5087098,10.1063/1.5087098,2019,5,test_2019_onward,3,False
13289,10.1039/c9ta02014d,10.1039/c9ta02014d,2019,1,test_2019_onward,4,True
13290,10.1039/c9ta02014d,10.1039/c9ta02014d,2019,1,test_2019_onward,5,True
13291,10.1039/c9ta02014d,10.1039/c9ta02014d,2019,1,test_2019_onward,4,True
13293,10.1039/c9ta02014d,10.1039/c9ta02014d,2019,1,test_2019_onward,2,True
13298,10.1016/j.matlet.2018.03.085,10.1016/j.matlet.2018.03.085,2018,1,train_through_2018,4,True
13299,10.1016/j.matlet.2018.03.085,10.1016/j.matlet.2018.03.085,2018,1,train_through_2018,5,True
13300,10.1016/j.matlet.2018.03.085,10.1016/j.matlet.2018.03.085,2018,1,train_through_2018,2,True
13301,10.1016/j.matlet.2018.03.085,10.1016/j.matlet.2018.03.085,2018,1,train_through_2018,1,True
13302,10.1016/j.matlet.2018.03.085,10.1016/j.matlet.2018.03.085,2018,1,train_through_2018,4,True
13303,10.1016/j.matlet.2018.03.085,10.1016/j.matlet.2018.03.085,2018,1,train_through_2018,4,True
13304,10.1098/rsos.170942,10.1098/rsos.170942,2017,3,train_through_2018,5,True
13305,10.1098/rsos.170942,10.1098/rsos.170942,2017,3,train_through_2018,4,True
13306,10.1016/j.scriptamat.2018.04.049,10.1016/j.scriptamat.2018.04.049,2018,3,train_through_2018,4,True
13307,10.1016/j.scriptamat.2018.04.049,10.1016/j.scriptamat.2018.04.049,2018,3,train_through_2018,3,True
13308,10.1016/j.scriptamat.2018.04.049,10.1016/j.scriptamat.2018.04.049,2018,3,train_through_2018,2,True
13309,10.1016/j.scriptamat.2018.04.049,10.1016/j.scriptamat.2018.04.049,2018,3,train_through_2018,4,True
13310,10.1039/c5cc09859a,10.1039/c5cc09859a,2016,3,train_through_2018,1,True
13311,10.1039/c5cc09859a,10.1039/c5cc09859a,2016,3,train_through_2018,3,True
13312,10.1039/c5cc09859a,10.1039/c5cc09859a,2016,3,train_through_2018,3,True
13313,10.1021/jacs.7b09526,10.1021/jacs.7b09526,2017,4,train_through_2018,5,True
13314,10.1021/jacs.7b09526,10.1021/jacs.7b09526,2017,4,train_through_2018,5,True
13315,10.1021/jacs.7b09526,10.1021/jacs.7b09526,2017,4,train_through_2018,1,True
13316,10.1021/jacs.7b09526,10.1021/jacs.7b09526,2017,4,train_through_2018,3,True
13317,10.1002/anie.201811593,10.1002/anie.201811593,2019,5,test_2019_onward,2,True
13319,10.1002/anie.201811593,10.1002/anie.201811593,2019,5,test_2019_onward,1,True
13321,10.1002/advs.201802094,10.1002/advs.201802094,2019,3,test_2019_onward,4,True
13322,10.1002/advs.201802094,10.1002/advs.201802094,2019,3,test_2019_onward,2,True
13323,10.1002/advs.201802094,10.1002/advs.201802094,2019,3,test_2019_onward,4,True
13324,10.1002/advs.201802094,10.1002/advs.201802094,2019,3,test_2019_onward,3,True
13326,10.1002/advs.201802094,10.1002/advs.201802094,2019,3,test_2019_onward,4,True
13327,10.1002/advs.201802094,10.1002/advs.201802094,2019,3,test_2019_onward,5,True
13328,10.1002/advs.201802094,10.1002/advs.201802094,2019,3,test_2019_onward,1,True
13329,10.1002/advs.201802094,10.1002/advs.201802094,2019,3,test_2019_onward,4,True
13330,10.1002/advs.201802094,10.1002/advs.201802094,2019,3,test_2019_onward,3,True
13331,10.1002/advs.201802094,10.1002/advs.201802094,2019,3,test_2019_onward,4,True
13334,10.1557/jmr.2017.264,10.1557/jmr.2017.264,2017,3,train_through_2018,4,True
13335,10.1557/jmr.2017.264,10.1557/jmr.2017.264,2017,3,train_through_2018,3,True
13336,10.1557/jmr.2017.264,10.1557/jmr.2017.264,2017,3,train_through_2018,5,True
13338,10.1039/c6ra24247b,10.1039/c6ra24247b,2016,5,train_through_2018,1,False
13339,10.1016/j.electacta.2016.07.095,10.1016/j.electacta.2016.07.095,2016,3,train_through_2018,2,True
13340,10.1016/j.electacta.2016.07.095,10.1016/j.electacta.2016.07.095,2016,3,train_through_2018,3,True
13341,10.1016/j.electacta.2016.07.095,10.1016/j.electacta.2016.07.095,2016,3,train_through_2018,3,True
13342,10.1002/hlca.201900056,10.1002/hlca.201900056,2019,3,test_2019_onward,2,True
13343,10.1002/hlca.201900056,10.1002/hlca.201900056,2019,3,test_2019_onward,4,True
13344,10.1002/hlca.201900056,10.1002/hlca.201900056,2019,3,test_2019_onward,1,True
13351,10.1002/cssc.201800060,10.1002/cssc.201800060,2018,2,train_through_2018,5,False
13355,10.1002/cssc.201701203,10.1002/cssc.201701203,2017,2,train_through_2018,3,True
13357,10.1002/cssc.201701203,10.1002/cssc.201701203,2017,2,train_through_2018,1,True
13359,10.1021/acsami.8b11474,10.1021/acsami.8b11474,2018,4,train_through_2018,1,True
13360,10.1021/acsami.8b11474,10.1021/acsami.8b11474,2018,4,train_through_2018,3,True
13361,10.1021/acsami.8b11474,10.1021/acsami.8b11474,2018,4,train_through_2018,3,True
13363,10.1021/acsami.8b11474,10.1021/acsami.8b11474,2018,4,train_through_2018,2,True
13366,10.1002/adfm.201600910,10.1002/adfm.201600910,2016,4,train_through_2018,5,True
13367,10.1002/adfm.201600910,10.1002/adfm.201600910,2016,4,train_through_2018,2,True
13369,10.1016/j.mtener.2018.07.004,10.1016/j.mtener.2018.07.004,2018,4,train_through_2018,5,True
13371,10.1016/j.mtener.2018.07.004,10.1016/j.mtener.2018.07.004,2018,4,train_through_2018,4,True
13373,10.1016/j.mtener.2018.07.004,10.1016/j.mtener.2018.07.004,2018,4,train_through_2018,1,True
13375,10.1002/solr.201800118,10.1002/solr.201800118,2018,4,train_through_2018,4,True
13377,10.1002/solr.201800118,10.1002/solr.201800118,2018,4,train_through_2018,3,True
13379,10.1002/solr.201800118,10.1002/solr.201800118,2018,4,train_through_2018,4,True
13381,10.1002/solr.201800118,10.1002/solr.201800118,2018,4,train_through_2018,4,True
13383,10.1002/solr.201800118,10.1002/solr.201800118,2018,4,train_through_2018,2,True
13385,10.1002/solr.201800118,10.1002/solr.201800118,2018,4,train_through_2018,1,True
13386,10.1002/solr.201800118,10.1002/solr.201800118,2018,4,train_through_2018,5,True
13387,10.1039/c8ta05264f,10.1039/c8ta05264f,2018,3,train_through_2018,1,True
13389,10.1039/c8ta05264f,10.1039/c8ta05264f,2018,3,train_through_2018,4,True
13391,10.1039/c8ta05264f,10.1039/c8ta05264f,2018,3,train_through_2018,1,True
13397,10.1021/acsaem.9b00293,10.1021/acsaem.9b00293,2019,5,test_2019_onward,3,True
13399,10.1021/acsaem.9b00293,10.1021/acsaem.9b00293,2019,5,test_2019_onward,4,True
13400,10.1039/c6ee03586h,10.1039/c6ee03586h,2017,5,train_through_2018,4,False
13401,10.1039/c6ee03586h,10.1039/c6ee03586h,2017,5,train_through_2018,4,False
13409,10.1016/j.tsf.2017.07.019,10.1016/j.tsf.2017.07.019,2017,1,train_through_2018,1,False
13412,10.1039/c6ta00989a,10.1039/c6ta00989a,2016,3,train_through_2018,2,True
13414,10.1039/c6ta00989a,10.1039/c6ta00989a,2016,3,train_through_2018,4,True
13415,10.1021/acsami.6b13410,10.1021/acsami.6b13410,2017,1,train_through_2018,5,True
13417,10.1021/acsami.6b13410,10.1021/acsami.6b13410,2017,1,train_through_2018,1,True
13419,10.1021/acsami.6b13410,10.1021/acsami.6b13410,2017,1,train_through_2018,5,True
13421,10.1021/acsami.6b13410,10.1021/acsami.6b13410,2017,1,train_through_2018,1,True
13422,10.1021/acsami.6b13410,10.1021/acsami.6b13410,2017,1,train_through_2018,2,True
13423,10.1021/acsami.6b13410,10.1021/acsami.6b13410,2017,1,train_through_2018,1,True
13424,10.1016/j.nanoen.2017.08.047,10.1016/j.nanoen.2017.08.047,2017,5,train_through_2018,3,True
13425,10.1016/j.nanoen.2017.08.047,10.1016/j.nanoen.2017.08.047,2017,5,train_through_2018,2,True
13426,10.1016/j.nanoen.2017.08.047,10.1016/j.nanoen.2017.08.047,2017,5,train_through_2018,5,True
13428,10.1016/j.nanoen.2017.08.047,10.1016/j.nanoen.2017.08.047,2017,5,train_through_2018,1,True
13429,10.1016/j.nanoen.2017.08.047,10.1016/j.nanoen.2017.08.047,2017,5,train_through_2018,2,True
13430,10.1016/j.nanoen.2017.08.047,10.1016/j.nanoen.2017.08.047,2017,5,train_through_2018,2,True
13431,10.1021/acssuschemeng.8b06190,10.1021/acssuschemeng.8b06190,2019,1,test_2019_onward,1,True
13432,10.1021/acssuschemeng.8b06190,10.1021/acssuschemeng.8b06190,2019,1,test_2019_onward,1,True
13433,10.1021/acssuschemeng.8b06190,10.1021/acssuschemeng.8b06190,2019,1,test_2019_onward,5,True
13434,10.1021/acssuschemeng.8b06190,10.1021/acssuschemeng.8b06190,2019,1,test_2019_onward,4,True
13435,10.1021/acssuschemeng.8b06190,10.1021/acssuschemeng.8b06190,2019,1,test_2019_onward,5,True
13436,10.1016/j.spmi.2018.05.036,10.1016/j.spmi.2018.05.036,2018,1,train_through_2018,2,True
13439,10.1016/j.spmi.2018.05.036,10.1016/j.spmi.2018.05.036,2018,1,train_through_2018,2,True
13440,10.1016/j.spmi.2018.05.036,10.1016/j.spmi.2018.05.036,2018,1,train_through_2018,1,True
13441,10.1016/j.spmi.2018.05.036,10.1016/j.spmi.2018.05.036,2018,1,train_through_2018,1,True
13442,10.1016/j.spmi.2018.05.036,10.1016/j.spmi.2018.05.036,2018,1,train_through_2018,5,True
13443,10.1016/j.spmi.2018.05.036,10.1016/j.spmi.2018.05.036,2018,1,train_through_2018,4,True
13444,10.1021/acs.nanolett.8b01440,10.1021/acs.nanolett.8b01440,2018,5,train_through_2018,3,True
13446,10.1021/acs.nanolett.8b01440,10.1021/acs.nanolett.8b01440,2018,5,train_through_2018,2,True
13448,10.1021/acs.nanolett.7b01500,10.1021/acs.nanolett.7b01500,2017,2,train_through_2018,1,False
13451,10.1039/c8ta06719h,10.1039/c8ta06719h,2018,2,train_through_2018,2,True
13453,10.1039/c8ta06719h,10.1039/c8ta06719h,2018,2,train_through_2018,5,True
13454,10.1039/c8ta06719h,10.1039/c8ta06719h,2018,2,train_through_2018,4,True
13455,10.1039/c8ta06719h,10.1039/c8ta06719h,2018,2,train_through_2018,2,True
13456,10.1039/c7nr02674a,10.1039/c7nr02674a,2017,2,train_through_2018,2,True
13457,10.1039/c7nr02674a,10.1039/c7nr02674a,2017,2,train_through_2018,4,True
13458,10.1039/c7nr02674a,10.1039/c7nr02674a,2017,2,train_through_2018,5,True
13459,10.1039/c7nr02674a,10.1039/c7nr02674a,2017,2,train_through_2018,1,True
13460,10.1039/c7nr02674a,10.1039/c7nr02674a,2017,2,train_through_2018,2,True
13461,10.1039/c7nr02674a,10.1039/c7nr02674a,2017,2,train_through_2018,1,True
13462,10.1039/c7nr02674a,10.1039/c7nr02674a,2017,2,train_through_2018,2,True
13463,10.1039/c7nr02674a,10.1039/c7nr02674a,2017,2,train_through_2018,1,True
13464,10.1039/c7nr02674a,10.1039/c7nr02674a,2017,2,train_through_2018,4,True
13465,10.1016/j.solener.2015.07.036,10.1016/j.solener.2015.07.036,2015,1,train_through_2018,2,False
13466,10.1016/j.solener.2015.07.036,10.1016/j.solener.2015.07.036,2015,1,train_through_2018,2,False
13467,10.1007/s10853-019-03768-2,10.1007/s10853-019-03768-2,2019,2,test_2019_onward,5,True
13468,10.1007/s10853-019-03768-2,10.1007/s10853-019-03768-2,2019,2,test_2019_onward,5,True
13471,10.1007/s10853-019-03768-2,10.1007/s10853-019-03768-2,2019,2,test_2019_onward,1,True
13472,10.1007/s10853-019-03768-2,10.1007/s10853-019-03768-2,2019,2,test_2019_onward,1,True
13473,10.1007/s10853-019-03768-2,10.1007/s10853-019-03768-2,2019,2,test_2019_onward,1,True
13474,10.1007/s10853-019-03768-2,10.1007/s10853-019-03768-2,2019,2,test_2019_onward,3,True
13475,10.1007/s10853-019-03768-2,10.1007/s10853-019-03768-2,2019,2,test_2019_onward,5,True
13476,10.1007/s10853-019-03768-2,10.1007/s10853-019-03768-2,2019,2,test_2019_onward,4,True
13477,10.1007/s10853-019-03768-2,10.1007/s10853-019-03768-2,2019,2,test_2019_onward,1,True
13482,10.1088/1361-6463/aad7de,10.1088/1361-6463/aad7de,2018,4,train_through_2018,2,True
13483,10.1088/1361-6463/aad7de,10.1088/1361-6463/aad7de,2018,4,train_through_2018,1,True
13484,10.1088/1361-6463/aad7de,10.1088/1361-6463/aad7de,2018,4,train_through_2018,5,True
13486,10.1088/1361-6463/aad7de,10.1088/1361-6463/aad7de,2018,4,train_through_2018,2,True
13487,10.1088/1361-6463/aad7de,10.1088/1361-6463/aad7de,2018,4,train_through_2018,5,True
13488,10.1002/smll.201701535,10.1002/smll.201701535,2017,3,train_through_2018,3,True
13489,10.1002/smll.201701535,10.1002/smll.201701535,2017,3,train_through_2018,5,True
13490,10.1002/smll.201701535,10.1002/smll.201701535,2017,3,train_through_2018,3,True
13491,10.1002/smll.201701535,10.1002/smll.201701535,2017,3,train_through_2018,5,True
13493,10.1002/smll.201701535,10.1002/smll.201701535,2017,3,train_through_2018,4,True
13495,10.1002/smll.201701535,10.1002/smll.201701535,2017,3,train_through_2018,5,True
13497,10.1002/aenm.201700722,10.1002/aenm.201700722,2017,1,train_through_2018,3,True
13499,10.1002/aenm.201700722,10.1002/aenm.201700722,2017,1,train_through_2018,5,True
13500,10.1016/j.solener.2018.09.057,10.1016/j.solener.2018.09.057,2018,4,train_through_2018,1,True
13502,10.1016/j.solener.2018.09.057,10.1016/j.solener.2018.09.057,2018,4,train_through_2018,2,True
13506,10.1039/c5ee01720c,10.1039/c5ee01720c,2015,2,train_through_2018,5,False
13507,10.1039/c5ee01720c,10.1039/c5ee01720c,2015,2,train_through_2018,5,False
13508,10.1021/acsami.6b07690,10.1021/acsami.6b07690,2016,2,train_through_2018,3,True
13509,10.1021/acsami.6b07690,10.1021/acsami.6b07690,2016,2,train_through_2018,4,True
13510,10.1021/acsami.6b07690,10.1021/acsami.6b07690,2016,2,train_through_2018,1,True
13511,10.1021/acsami.6b07690,10.1021/acsami.6b07690,2016,2,train_through_2018,5,True
13512,10.1016/j.jcis.2018.07.106,10.1016/j.jcis.2018.07.106,2018,3,train_through_2018,4,True
13513,10.1016/j.jcis.2018.07.106,10.1016/j.jcis.2018.07.106,2018,3,train_through_2018,4,True
13514,10.1016/j.jcis.2018.07.106,10.1016/j.jcis.2018.07.106,2018,3,train_through_2018,4,True
13515,10.1016/j.jcis.2018.07.106,10.1016/j.jcis.2018.07.106,2018,3,train_through_2018,5,True
13516,10.1016/j.jcis.2018.07.106,10.1016/j.jcis.2018.07.106,2018,3,train_through_2018,4,True
13517,10.1016/j.orgel.2018.06.054,10.1016/j.orgel.2018.06.054,2018,3,train_through_2018,2,True
13518,10.1016/j.orgel.2018.06.054,10.1016/j.orgel.2018.06.054,2018,3,train_through_2018,2,True
13519,10.1016/j.orgel.2018.06.054,10.1016/j.orgel.2018.06.054,2018,3,train_through_2018,5,True
13520,10.1016/j.orgel.2018.06.054,10.1016/j.orgel.2018.06.054,2018,3,train_through_2018,4,True
13521,10.1016/j.orgel.2018.06.054,10.1016/j.orgel.2018.06.054,2018,3,train_through_2018,4,True
13522,10.1186/s11671-017-2418-9,10.1186/s11671-017-2418-9,2017,5,train_through_2018,4,True
13524,10.1186/s11671-017-2418-9,10.1186/s11671-017-2418-9,2017,5,train_through_2018,2,True
13526,10.1186/s11671-017-2418-9,10.1186/s11671-017-2418-9,2017,5,train_through_2018,3,True
13529,10.1002/aenm.201803258,10.1002/aenm.201803258,2018,2,train_through_2018,5,True
13530,10.1002/aenm.201803258,10.1002/aenm.201803258,2018,2,train_through_2018,3,True
13531,10.1002/aenm.201803258,10.1002/aenm.201803258,2018,2,train_through_2018,4,True
13532,10.1002/aenm.201803258,10.1002/aenm.201803258,2018,2,train_through_2018,5,True
13533,10.1021/jacs.5b03796,10.1021/jacs.5b03796,2015,5,train_through_2018,5,True
13534,10.1021/jacs.5b03796,10.1021/jacs.5b03796,2015,5,train_through_2018,1,True
13535,10.1021/jacs.5b03796,10.1021/jacs.5b03796,2015,5,train_through_2018,5,True
13536,10.1021/jacs.5b03796,10.1021/jacs.5b03796,2015,5,train_through_2018,5,True
13537,10.1021/jacs.5b03796,10.1021/jacs.5b03796,2015,5,train_through_2018,2,True
13538,10.1039/c8mh00511g,10.1039/c8mh00511g,2018,1,train_through_2018,1,True
13539,10.1039/c8mh00511g,10.1039/c8mh00511g,2018,1,train_through_2018,1,True
13541,10.1039/c8mh00511g,10.1039/c8mh00511g,2018,1,train_through_2018,1,True
13542,10.1039/c8mh00511g,10.1039/c8mh00511g,2018,1,train_through_2018,1,True
13543,10.1039/c8mh00511g,10.1039/c8mh00511g,2018,1,train_through_2018,5,True
13544,10.1039/c8mh00511g,10.1039/c8mh00511g,2018,1,train_through_2018,2,True
13545,10.1039/c8mh00511g,10.1039/c8mh00511g,2018,1,train_through_2018,4,True
13554,10.1021/jacs.8b09809,10.1021/jacs.8b09809,2018,1,train_through_2018,2,True
13555,10.1021/jacs.8b09809,10.1021/jacs.8b09809,2018,1,train_through_2018,2,True
13556,10.1021/jacs.8b09809,10.1021/jacs.8b09809,2018,1,train_through_2018,5,True
13557,10.1039/c4cc02211d,10.1039/c4cc02211d,2014,5,train_through_2018,5,True
13558,10.1039/c4cc02211d,10.1039/c4cc02211d,2014,5,train_through_2018,4,True
13559,10.1039/c4cc02211d,10.1039/c4cc02211d,2014,5,train_through_2018,1,True
13561,10.1021/acs.jpclett.8b03742,10.1021/acs.jpclett.8b03742,2018,3,train_through_2018,5,False
13563,10.1063/1.5087796,10.1063/1.5087796,2019,2,test_2019_onward,3,True
13564,10.1063/1.5087796,10.1063/1.5087796,2019,2,test_2019_onward,5,True
13565,10.1063/1.5087796,10.1063/1.5087796,2019,2,test_2019_onward,5,True
13566,10.1063/1.5087796,10.1063/1.5087796,2019,2,test_2019_onward,3,True
13567,10.1063/1.5087796,10.1063/1.5087796,2019,2,test_2019_onward,4,True
13570,10.1016/j.nanoen.2017.08.014,10.1016/j.nanoen.2017.08.014,2017,5,train_through_2018,4,True
13572,10.1016/j.nanoen.2017.08.014,10.1016/j.nanoen.2017.08.014,2017,5,train_through_2018,4,True
13573,10.1016/j.nanoen.2017.08.014,10.1016/j.nanoen.2017.08.014,2017,5,train_through_2018,2,True
13574,10.1016/j.nanoen.2017.08.014,10.1016/j.nanoen.2017.08.014,2017,5,train_through_2018,3,True
13575,10.1016/j.nanoen.2017.08.014,10.1016/j.nanoen.2017.08.014,2017,5,train_through_2018,1,True
13576,10.1016/j.nanoen.2017.08.014,10.1016/j.nanoen.2017.08.014,2017,5,train_through_2018,1,True
13577,10.1016/j.nanoen.2017.08.014,10.1016/j.nanoen.2017.08.014,2017,5,train_through_2018,3,True
13578,10.1016/j.nanoen.2017.08.014,10.1016/j.nanoen.2017.08.014,2017,5,train_through_2018,1,True
13579,10.1016/j.nanoen.2017.08.014,10.1016/j.nanoen.2017.08.014,2017,5,train_through_2018,4,True
